date,coin,type,price,quantity_trade,quantity_before,quantity_after,cash_before_trade,cash_after_trade,cash_traded
2022-03-23,LINKUSDT,BUY,15.445429999999998,11.254731436625281,0.0,11.254731436625281,182.42003240171346,8.411857653770312,-174.00817474794314
2022-03-23,TRXUSDT,BUY,0.06350344,132.33056029904114,0.0,132.33056029904114,8.411857653770312,0.0,-8.411857653770312
2022-03-24,LINKUSDT,SELL,15.81417,3.7834097304398457,11.254731436625281,7.471321706185435,0.0,59.77165317217307,59.77165317217307
2022-03-24,XRPUSDT,SELL,0.8367624,99.43516850536302,100.17916700476587,0.7439984994028492,59.77165317217307,142.8920598048821,83.12040663270903
2022-03-24,XLMUSDT,SELL,0.2091906,485.55910010968154,824.0020036777879,338.4429035681064,142.8920598048821,244.36488489279907,101.47282508791696
2022-03-24,DOGEUSDT,BUY,0.12992979999999998,1878.8647408670397,0.0,1878.8647408670397,244.36488489279907,0.0,-244.36488489279907
2022-03-25,LINKUSDT,SELL,16.153830000000003,1.1440146729866996,7.471321706185435,6.3273070331987356,0.0,18.461738326387806,18.461738326387806
2022-03-25,ADAUSDT,SELL,1.129869,53.58749542309946,377.34993863721894,323.76244321411946,18.461738326387806,78.94804134272357,60.48630301633577
2022-03-25,SOLUSDT,BUY,102.42231999999998,0.7700381450193753,0.0,0.7700381450193753,78.94804134272357,0.0,-78.94804134272357
2022-03-26,LINKUSDT,SELL,15.57441,6.3273070331987356,6.3273070331987356,0.0,0.0,98.4455298569898,98.4455298569898
2022-03-26,ADAUSDT,SELL,1.094904,323.76244321411946,323.76244321411946,0.0,98.4455298569898,452.5798351877771,354.13430533078736
2022-03-26,DOGEUSDT,SELL,0.1306692,1076.416075515506,1878.8647408670397,802.4486653515337,452.5798351877771,593.0936082150731,140.513773027296
2022-03-26,BTCUSDT,BUY,44357.47316,0.00943469018768654,0.0,0.00943469018768654,593.0936082150731,174.17567350714404,-418.9179347079291
2022-03-26,SOLUSDT,BUY,98.69859999999998,1.7629581152482094,0.7700381450193753,2.5329962602675846,174.17567350714404,0.0,-174.17567350714404
2022-03-27,BTCUSDT,SELL,44466.758729999994,0.004498308282830848,0.00943469018768654,0.004936381904855693,0.0,199.8251639166941,199.8251639166941
2022-03-27,SOLUSDT,SELL,101.62827,2.5329962602675846,2.5329962602675846,0.0,199.8251639166941,456.991767736311,257.16660381961685
2022-03-27,DOGEUSDT,SELL,0.135864,802.4486653515337,802.4486653515337,0.0,456.991767736311,565.9066293201624,108.91486158385146
2022-03-27,HBARUSDT,BUY,0.2275273,2186.2142088946457,0.0,2186.2142088946457,565.9066293201624,67.98529181121876,-497.9213375089437
2022-03-27,ADAUSDT,BUY,1.1531519999999997,58.897098144396885,0.0,58.897098144396885,67.98529181121876,0.0,-67.98529181121876
2022-03-28,BTCUSDT,SELL,46780.93224,0.002199947619805202,0.004936381904855693,0.0027364342850504913,0.0,102.81268493312277,102.81268493312277
2022-03-28,HBARUSDT,SELL,0.2419578,1512.5529119593905,2186.2142088946457,673.6612969352552,102.81268493312277,468.4206859194493,365.6080009863265
2022-03-28,DOGEUSDT,BUY,0.14494479999999998,1768.3114099362065,0.0,1768.3114099362065,468.4206859194493,211.85657816076917,-256.5641077586801
2022-03-28,TRXUSDT,BUY,0.06905898999999999,3064.6947136442113,132.33056029904114,3197.0252739432526,211.85657816076917,0.0,-211.85657816076917
2022-03-29,ADAUSDT,SELL,1.16883,14.754369845935239,58.897098144396885,44.14272829846165,0.0,17.22810475691746,17.22810475691746
2022-03-29,HBARUSDT,SELL,0.2356641,161.04686930589926,673.6612969352552,512.614427629356,17.22810475691746,55.14311730419704,37.91501254727958
2022-03-29,DOGEUSDT,SELL,0.1423575,432.98027277488524,1768.3114099362065,1335.3311371613213,55.14311730419704,116.71946849656621,61.57635119236917
2022-03-29,ETHUSDT,BUY,3336.25292,0.034950212655960634,0.0,0.034950212655960634,116.71946849656621,0.0,-116.71946849656621
2022-03-30,DOGEUSDT,SELL,0.1442556,1335.3311371613213,1335.3311371613213,0.0,0.0,192.43636539549883,192.43636539549883
2022-03-30,TRXUSDT,SELL,0.06929064,1961.765520204634,3197.0252739432526,1235.2597537386187,192.43636539549883,328.2324218319859,135.79605643648708
2022-03-30,SOLUSDT,BUY,111.73161999999999,2.9347483676523614,0.0,2.9347483676523614,328.2324218319859,0.0,-328.2324218319859
2022-03-31,BTCUSDT,SELL,47020.922009999995,0.0027364342850504913,0.0027364342850504913,0.0,0.0,128.54099343974642,128.54099343974642
2022-03-31,ETHUSDT,SELL,3382.40421,0.012371393904939298,0.034950212655960634,0.022578818751021336,128.54099343974642,170.3442032125538,41.80320977280738
2022-03-31,TRXUSDT,BUY,0.07341334,2318.023659042638,1235.2597537386187,3553.2834127812566,170.3442032125538,0.0,-170.3442032125538
2022-04-01,ETHUSDT,SELL,3278.2284900000004,0.022578818751021336,0.022578818751021336,0.0,0.0,73.94450837324422,73.94450837324422
2022-04-01,ADAUSDT,SELL,1.139859,44.14272829846165,44.14272829846165,0.0,73.94450837324422,124.21067802266487,50.26616964942065
2022-04-01,HBARUSDT,SELL,0.23586390000000002,512.614427629356,512.614427629356,0.0,124.21067802266487,244.99700888149562,120.78633085883075
2022-04-01,XLMUSDT,SELL,0.22807170000000002,338.4429035681064,338.4429035681064,0.0,244.99700888149562,322.10906800284,77.11205912134437
2022-04-01,TRXUSDT,BUY,0.07395388,4351.1842642311285,3553.2834127812566,7904.467677012385,322.10906800284,0.0,-322.10906800284
2022-04-02,TRXUSDT,SELL,0.07486506000000001,2543.276166433323,7904.467677012385,5361.191510579062,0.0,190.21212027380415,190.21212027380415
2022-04-02,SOLUSDT,BUY,134.65452,1.4111810591544223,2.9347483676523614,4.345929426806784,190.21212027380415,0.0,-190.21212027380415
2022-04-03,SOLUSDT,SELL,132.35751000000002,0.7998550716863185,4.345929426806784,3.546074355120465,0.0,105.76095882362337,105.76095882362337
2022-04-03,TRXUSDT,SELL,0.07314678,5361.191510579062,5361.191510579062,0.0,105.76095882362337,497.5227008898555,391.76174206623216
2022-04-03,ETHUSDT,BUY,3447.2137699999994,0.11308648824157704,0.0,0.11308648824157704,497.5227008898555,107.29917789955783,-390.2235229902977
2022-04-03,HBARUSDT,BUY,0.24554529999999997,436.5462451191625,0.0,436.5462451191625,107.29917789955783,0.0,-107.29917789955783
2022-04-04,ETHUSDT,SELL,3518.38809,0.05616778795998455,0.11308648824157704,0.05691870028159249,0.0,197.42245612385497,197.42245612385497
2022-04-04,SOLUSDT,SELL,136.7631,2.53403497668789,3.546074355120465,1.0120393784325752,197.42245612385497,543.6383725651983,346.2159164413433
2022-04-04,HBARUSDT,SELL,0.247752,239.90760963802214,436.5462451191625,196.63863548114037,543.6383725651983,603.0165250781346,59.37815251293625
2022-04-04,DOGEUSDT,BUY,0.1467466,2958.6971083516582,0.0,2958.6971083516582,603.0165250781346,168.40317064326223,-434.61335443487235
2022-04-04,LINKUSDT,BUY,18.098079999999996,9.295724600212784,0.0,9.295724600212784,168.40317064326223,0.0,-168.40317064326223
2022-04-05,SOLUSDT,SELL,132.00786,1.0120393784325752,1.0120393784325752,0.0,0.0,133.4635554300318,133.4635554300318
2022-04-05,LINKUSDT,SELL,17.4825,6.405694689271491,9.295724600212784,2.8900299109412932,133.4635554300318,245.33912527781547,111.87556984778368
2022-04-05,HBARUSDT,SELL,0.2384613,196.63863548114037,196.63863548114037,0.0,245.33912527781547,292.18293922022724,46.84381394241177
2022-04-05,ADAUSDT,BUY,1.2132119999999997,240.59336396359998,0.0,240.59336396359998,292.18293922022724,0.0,-292.18293922022724
2022-04-06,ETHUSDT,SELL,3403.58301,0.05691870028159249,0.05691870028159249,0.0,0.0,193.5337937084807,193.5337937084807
2022-04-06,LINKUSDT,SELL,16.72326,2.8900299109412932,2.8900299109412932,0.0,193.5337937084807,241.81618459532032,48.282390886839636
2022-04-06,ADAUSDT,SELL,1.169829,240.59336396359998,240.59336396359998,0.0,241.81618459532032,522.9878258731223,281.171641277802
2022-04-06,DOGEUSDT,BUY,0.17287269999999996,3022.251853804848,2958.6971083516582,5980.948962156506,522.9878258731223,0.0,-522.9878258731223
2022-04-07,DOGEUSDT,SELL,0.1431567,4910.973295232176,5980.948962156506,1069.9756669243307,0.0,702.3356920028305,702.3356920028305
2022-04-09,DOGEUSDT,SELL,0.1422576,1069.9756669243307,1069.9756669243307,0.0,702.3356920028305,854.39565026745,152.05995826461958
2022-06-07,BTCUSDT,BUY,31404.473099999996,0.008706462283999574,0.0,0.008706462283999574,854.39565026745,580.7000941172707,-273.6955561501793
2022-06-07,ADAUSDT,BUY,0.6097090999999999,334.87173671595565,0.0,334.87173671595565,580.7000941172707,376.32137018481603,-204.3787239324547
2022-06-07,TRXUSDT,BUY,0.08169161,557.400950845649,0.0,557.400950845649,376.32137018481603,330.74080853305236,-45.580561651763674
2022-06-07,XLMUSDT,BUY,0.14514499999999997,251.69388484575467,0.0,251.69388484575467,330.74080853305236,294.17213093952176,-36.568677593530595
2022-06-08,XLMUSDT,SELL,0.14025959999999998,251.69388484575467,251.69388484575467,0.0,294.17213093952176,329.4393120668225,35.26718112730072
2022-06-08,TRXUSDT,SELL,0.08177814,324.74168322337806,557.400950845649,232.659267622271,329.4393120668225,355.96952613046506,26.530214063642575
2022-06-08,LINKUSDT,BUY,8.71871,40.787405086800064,0.0,40.787405086800064,355.96952613046506,0.0,-355.96952613046506
2022-06-09,BTCUSDT,SELL,30174.56523,0.008706462283999574,0.008706462283999574,0.0,0.0,262.4510003969688,262.4510003969688
2022-06-09,TRXUSDT,SELL,0.08053938,232.659267622271,232.659267622271,0.0,262.4510003969688,281.17049532935505,18.719494932386226
2022-06-11,LINKUSDT,SELL,8.03196,22.90089346495391,40.787405086800064,17.886511621846154,281.17049532935505,464.92561654385145,183.7551212144964
2022-06-11,ADAUSDT,SELL,0.5738256,84.27412256710691,334.87173671595565,250.59761414884872,464.92561654385145,513.2359068414486,48.310290297597135
2022-06-15,ADAUSDT,SELL,0.48261689999999996,250.59761414884872,250.59761414884872,0.0,513.2359068414486,634.0576078856742,120.82170104422562
2022-06-17,LINKUSDT,SELL,6.35364,17.886511621846154,17.886511621846154,0.0,634.0576078856742,747.5884191309998,113.5308112453256
2022-07-15,ETHUSDT,BUY,1194.61342,0.20133170635803582,0.0,0.20133170635803582,747.5884191309998,506.8341065315915,-240.7543125994083
2022-07-16,BTCUSDT,BUY,20850.870039999998,0.007034833847805167,0.0,0.007034833847805167,506.8341065315915,360.0048709824637,-146.82923554912782
2022-07-16,ETHUSDT,BUY,1232.4812499999998,0.10649195447709077,0.20133170635803582,0.3078236608351266,360.0048709824637,228.624153095709,-131.38071788675467
2022-07-16,TRXUSDT,BUY,0.06709703,866.255559218789,0.0,866.255559218789,228.624153095709,170.44279649453796,-58.181356601171046
2022-07-17,BTCUSDT,SELL,21174.4044,0.0018731874721702425,0.007034833847805167,0.005161646375634925,170.44279649453796,210.06676191823166,39.623965423693704
2022-07-17,ETHUSDT,SELL,1354.49415,0.04576121181694581,0.3078236608351266,0.26206244901818077,210.06676191823166,271.98807232749266,61.921310409261
2022-07-17,TRXUSDT,BUY,0.06901895,825.3727566585012,866.255559218789,1691.6283158772903,271.98807232749266,214.9646879199098,-57.02338440758285
2022-07-18,BTCUSDT,SELL,20777.36184,0.005161646375634925,0.005161646375634925,0.0,214.9646879199098,322.10283696216453,107.13814904225472
2022-07-18,TRXUSDT,SELL,0.06737256,712.6305791218239,1691.6283158772903,978.9977367554665,322.10283696216453,370.06657166543465,47.96373470327012
2022-07-18,ETHUSDT,BUY,1339.98865,0.23733461738501188,0.26206244901818077,0.49939706640319265,370.06657166543465,51.72253407984044,-318.3440375855942
2022-07-19,ETHUSDT,SELL,1579.45896,0.2694702465774212,0.49939706640319265,0.22992681982577146,51.72253407984044,476.9141122945476,425.19157821470714
2022-07-19,TRXUSDT,SELL,0.06875118000000001,978.9977367554665,978.9977367554665,0.0,476.9141122945476,544.154054664196,67.23994236964842
2022-07-19,SOLUSDT,BUY,43.56352,4.668023549263621,0.0,4.668023549263621,544.154054664196,340.5949583190341,-203.5590963451619
2022-07-19,BTCUSDT,BUY,22455.01258,0.00852773232902072,0.0,0.00852773232902072,340.5949583190341,148.9129395732554,-191.68201874577872
2022-07-19,ADAUSDT,BUY,0.49089039999999995,303.0493703557498,0.0,303.0493703557498,148.9129395732554,0.0,-148.9129395732554
2022-07-20,ETHUSDT,SELL,1540.77768,0.11306062823312707,0.22992681982577146,0.11686619159264439,0.0,174.02709117591164,174.02709117591164
2022-07-20,SOLUSDT,SELL,44.825129999999994,0.6570449752751654,4.668023549263621,4.010978573988456,174.02709117591164,203.44976548203516,29.422674306123525
2022-07-20,HBARUSDT,BUY,0.0734734,2763.120363087959,0.0,2763.120363087959,203.44976548203516,0.23069872997626817,-203.2190667520589
2022-07-21,ETHUSDT,SELL,1520.0584199999998,0.11686619159264439,0.11686619159264439,0.0,0.23069872997626817,177.69649383516483,177.46579510518856
2022-07-21,SOLUSDT,SELL,41.99796,4.010978573988456,4.010978573988456,0.0,177.69649383516483,345.9809586286778,168.28446479351297
2022-07-21,ADAUSDT,SELL,0.490509,258.0041115958565,303.0493703557498,45.04525875989327,345.9809586286778,472.407744064675,126.4267854359972
2022-07-21,HBARUSDT,SELL,0.0703296,2763.120363087959,2763.120363087959,0.0,472.407744064675,666.5425648026181,194.13482073794313
2022-07-21,DOGEUSDT,BUY,0.07021013999999999,9484.043504795969,0.0,9484.043504795969,666.5425648026181,0.0,-666.5425648026181
2022-07-22,BTCUSDT,SELL,23129.037809999998,0.00852773232902072,0.00852773232902072,0.0,0.0,197.0410052280081,197.0410052280081
2022-07-22,ADAUSDT,SELL,0.49880070000000004,45.04525875989327,45.04525875989327,0.0,197.0410052280081,219.48714322252286,22.44613799451477
2022-07-22,ETHUSDT,BUY,1577.0254499999999,0.13903875557575837,0.0,0.13903875557575837,219.48714322252286,0.0,-219.48714322252286
2022-07-23,DOGEUSDT,SELL,0.06736257000000001,9484.043504795969,9484.043504795969,0.0,0.0,638.230674930389,638.230674930389
2022-07-23,ETHUSDT,BUY,1536.8052699999998,0.4148817398677053,0.13903875557575837,0.5539204954434637,638.230674930389,0.0,-638.230674930389
2022-07-24,ETHUSDT,SELL,1547.1213300000002,0.5539204954434637,0.5539204954434637,0.0,0.0,856.1252314111258,856.1252314111258
2022-07-24,ADAUSDT,BUY,0.517517,1652.6396353737455,0.0,1652.6396353737455,856.1252314111258,0.0,-856.1252314111258
2022-07-25,ADAUSDT,SELL,0.511488,769.3741584550728,1652.6396353737455,883.2654769186727,0.0,393.13212391030845,393.13212391030845
2022-07-25,HBARUSDT,BUY,0.07247239999999999,4674.044330270049,0.0,4674.044330270049,393.13212391030845,54.05383530063568,-339.07828860967277
2022-07-25,LINKUSDT,BUY,7.101094,7.604431298238701,0.0,7.604431298238701,54.05383530063568,0.0,-54.05383530063568
2022-07-26,ADAUSDT,SELL,0.4747248,591.6434339405293,883.2654769186727,291.6220429781433,0.0,280.58694303788224,280.58694303788224
2022-07-26,HBARUSDT,SELL,0.0650349,2543.5626427896073,4674.044330270049,2130.4816874804415,280.58694303788224,445.84186481332256,165.25492177544032
2022-07-28,ADAUSDT,SELL,0.5105889,28.805207090240526,291.6220429781433,262.8168358879028,445.84186481332256,460.5347761967982,14.692911383475632
2022-07-28,ETHUSDT,BUY,1637.3757399999997,0.1128807929510606,0.0,0.1128807929510606,460.5347761967982,275.5214910215934,-185.01328517520477
2022-07-28,TRXUSDT,BUY,0.06872866,2416.448218768953,0.0,2416.448218768953,275.5214910215934,109.27599749268751,-166.2454935289059
2022-07-28,BTCUSDT,BUY,22975.402449999998,0.004751460686391365,0.0,0.004751460686391365,109.27599749268751,0.0,-109.27599749268751
2022-07-29,ETHUSDT,SELL,1722.79548,0.005075787275180101,0.1128807929510606,0.1078050056758805,0.0,8.735798831746672,8.735798831746672
2022-07-29,ADAUSDT,SELL,0.512487,21.02786860385505,262.8168358879028,241.78896728404777,8.735798831746672,19.501531619633354,10.765732787886682
2022-07-29,HBARUSDT,SELL,0.0722277,420.6298556480924,2130.4816874804415,1709.851831832349,19.501531619633354,49.852277517402285,30.35074589776893
2022-07-29,TRXUSDT,SELL,0.06961032,964.7556186641826,2416.448218768953,1451.6926001047705,49.852277517402285,116.942067907077,67.08979038967472
2022-07-29,XRPUSDT,BUY,0.3742739,312.1380514087943,0.7439984994028492,312.88204990819713,116.942067907077,0.0,-116.942067907077
2022-07-30,ETHUSDT,SELL,1719.95832,0.015908133147712698,0.1078050056758805,0.0918968725281678,0.0,27.333964637113166,27.333964637113166
2022-07-30,ADAUSDT,SELL,0.5212782,83.86167326010997,241.78896728404777,157.9272940239378,27.333964637113166,71.0055114610454,43.67154682393223
2022-07-30,HBARUSDT,SELL,0.07142849999999999,1019.7037323014699,1709.851831832349,690.1480995308791,71.0055114610454,143.76858359569826,72.76307213465286
2022-07-30,TRXUSDT,SELL,0.06917076,876.6016353096732,1451.6926001047705,575.0909647950973,143.76858359569826,204.34314972597957,60.57456613028131
2022-07-30,LINKUSDT,BUY,7.890882999999999,25.870210795959544,7.604431298238701,33.474642094198245,204.34314972597957,0.0,-204.34314972597957
2022-07-31,BTCUSDT,SELL,23619.866489999997,0.004751460686391365,0.004751460686391365,0.0,0.0,112.11663817800273,112.11663817800273
2022-07-31,ETHUSDT,SELL,1695.303,0.0918968725281678,0.0918968725281678,0.0,112.11663817800273,267.75388882193556,155.63725064393282
2022-07-31,TRXUSDT,SELL,0.06904089000000001,575.0909647950973,575.0909647950973,0.0,267.75388882193556,307.41897607030734,39.665087248371776
2022-07-31,LINKUSDT,BUY,7.827819999999999,30.09483828466017,33.474642094198245,63.569480378858415,307.41897607030734,71.60618625906756,-235.81278981123978
2022-07-31,XRPUSDT,BUY,0.38828789999999996,184.23077328139377,312.88204990819713,497.1128231895909,71.60618625906756,0.0,-71.60618625906756
2022-08-01,LINKUSDT,SELL,7.643349,63.569480378858415,63.569480378858415,0.0,0.0,485.3978405599828,485.3978405599828
2022-08-01,ADAUSDT,SELL,0.5155839,157.9272940239378,157.9272940239378,0.0,485.3978405599828,566.741185959122,81.34334539913925
2022-08-01,HBARUSDT,BUY,0.0757757,7471.7151378761655,690.1480995308791,8161.863237407045,566.741185959122,0.0,-566.741185959122
2022-08-02,XRPUSDT,SELL,0.37872089999999997,497.1128231895909,497.1128231895909,0.0,0.0,188.07874878410283,188.07874878410283
2022-08-02,HBARUSDT,BUY,0.07687679999999998,2444.049050367845,8161.863237407045,10605.91228777489,188.07874878410283,0.0,-188.07874878410283
2022-08-03,HBARUSDT,SELL,0.07252739999999999,8709.800241131652,10605.91228777489,1896.1120466432385,0.0,631.0674668426431,631.0674668426431
2022-08-03,BTCUSDT,BUY,23010.77779,0.00600378558597699,0.0,0.00600378558597699,631.0674668426431,492.77740075883776,-138.2900660838053
2022-08-03,XLMUSDT,BUY,0.11521509999999999,1199.0769961378455,0.0,1199.0769961378455,492.77740075883776,354.48733467503246,-138.2900660838053
2022-08-03,TRXUSDT,BUY,0.06837830999999998,2020.4034878563318,0.0,2020.4034878563318,354.48733467503246,216.19726859122719,-138.29006608380527
2022-08-05,BTCUSDT,SELL,22600.35702,0.00600378558597699,0.00600378558597699,0.0,216.19726859122719,351.74927860812244,135.55201001689525
2022-08-05,XLMUSDT,SELL,0.1137861,1199.0769961378455,1199.0769961378455,0.0,351.74927860812244,488.0511353033727,136.30185669525025
2022-08-05,HBARUSDT,SELL,0.07192799999999999,1896.1120466432385,1896.1120466432385,0.0,488.0511353033727,624.2982990470366,136.24716374366392
2022-08-06,TRXUSDT,SELL,0.06982010999999999,484.35787765695096,2020.4034878563318,1536.045610199381,624.2982990470366,658.0824014241141,33.78410237707749
2022-08-06,HBARUSDT,BUY,0.0758758,2915.4125859952755,0.0,2915.4125859952755,658.0824014241141,436.6517084386684,-221.43069298544572
2022-08-06,LINKUSDT,BUY,7.885877999999999,27.847766909390863,0.0,27.847766909390863,436.6517084386684,216.82779210243876,-219.82391633622962
2022-08-06,ETHUSDT,BUY,1738.5468099999998,0.09712539825393836,0.0,0.09712539825393836,216.82779210243876,47.80171472069293,-169.02607738174584
2022-08-06,DOGEUSDT,BUY,0.06987980999999999,683.3721071361277,0.0,683.3721071361277,47.80171472069293,0.0,-47.80171472069293
2022-08-07,LINKUSDT,SELL,7.784208,1.7200029898788813,27.847766909390863,26.12776391951198,0.0,13.375472172805267,13.375472172805267
2022-08-07,TRXUSDT,SELL,0.06940053,900.1958209502625,1536.045610199381,635.8497892491184,13.375472172805267,75.78706518346087,62.4115930106556
2022-08-07,XLMUSDT,BUY,0.12182169999999999,621.4925429400297,0.0,621.4925429400297,75.78706518346087,0.0,-75.78706518346087
2022-08-08,ETHUSDT,SELL,1698.48981,0.09712539825393836,0.09712539825393836,0.0,0.0,164.8015327272796,164.8015327272796
2022-08-08,HBARUSDT,SELL,0.076923,983.4831159541933,2915.4125859952755,1931.9294700410824,164.8015327272796,240.37835198409547,75.57681925681587
2022-08-08,DOGEUSDT,SELL,0.06890103,683.3721071361277,683.3721071361277,0.0,240.37835198409547,287.4163089969901,47.03795701289462
2022-08-08,TRXUSDT,SELL,0.06955038,635.8497892491184,635.8497892491184,0.0,287.4163089969901,331.595679867721,44.17937087073091
